,slr,HAT,LAT,elevation
2048-11-01,0.2068283107673263,0.7408283107673264,-0.019171689232673705,0.371151
2048-12-01,0.1882147680347763,0.7222147680347764,-0.03778523196522371,0.125848
2049-01-01,0.24469605231893649,0.7786960523189366,0.01869605231893648,0.161803
2049-02-01,0.2783316739165586,0.8123316739165587,0.0523316739165586,0.450201
2049-03-01,0.3003624817140695,0.8343624817140696,0.07436248171406948,0.0144569
2049-04-01,0.3392838361773686,0.8732838361773687,0.11328383617736862,0.0160717
2049-05-01,0.35170124917235457,0.8857012491723546,0.12570124917235456,0.683163
2049-06-01,0.3271533563542738,0.8611533563542738,0.10115335635427378,0.234278
2049-07-01,0.3252441725174773,0.8592441725174773,0.09924417251747727,0.23994
2049-08-01,0.2778725740691972,0.8118725740691972,0.05187257406919718,0.271077
2049-09-01,0.2096452465396377,0.7436452465396377,-0.016354753460362303,0.173834
2049-10-01,0.1525142562657086,0.6865142562657086,-0.0734857437342914,0.0432735
2049-11-01,0.0558333400699714,0.5898333400699715,-0.1701666599300286,0.247544
2049-12-01,0.0193549042391295,0.5533549042391295,-0.2066450957608705,0.165126
2050-01-01,0.08685092871049249,0.6208509287104925,-0.13914907128950751,0.464206
